nodeName	altName	nodeAttr[nodesPresent, ]
ZNF804A	ZNF804A	brown
C16orf93	C16orf93	brown
HPCAL4	HPCAL4	brown
CHRM2	CHRM2	brown
CRHBP	CRHBP	brown
XKR9	XKR9	brown
SLITRK4	SLITRK4	brown
PIP5K1B	PIP5K1B	brown
LPO	LPO	brown
RIMKLA	RIMKLA	brown
AFF2	AFF2	brown
GUCA1A	GUCA1A	brown
C1orf95	C1orf95	brown
GPR61	GPR61	brown
LNX1	LNX1	brown
KALRN	KALRN	brown
ARMC4	ARMC4	brown
CDH10	CDH10	brown
CADM3	CADM3	brown
THRB	THRB	brown
KCNG1	KCNG1	brown
SCAND3	SCAND3	brown
ERC2	ERC2	brown
NIPAL2	NIPAL2	brown
SLITRK5	SLITRK5	brown
KCNJ3	KCNJ3	brown
FAM84A	FAM84A	brown
NRSN1	NRSN1	brown
FAM81A	FAM81A	brown
CACNA1E	CACNA1E	brown
BEND4	BEND4	brown
ADAM23	ADAM23	brown
DCLK1	DCLK1	brown
RGS7	RGS7	brown
PKLR	PKLR	brown
PDP1	PDP1	brown
SUSD1	SUSD1	brown
ASPM	ASPM	brown
RPRM	RPRM	brown
MKX	MKX	brown
CACNA2D3	CACNA2D3	brown
MLLT11	MLLT11	brown
SORCS1	SORCS1	brown
CENPF	CENPF	brown
NETO1	NETO1	brown
DNAH8	DNAH8	brown
RAB6B	RAB6B	brown
LRRC53	LRRC53	brown
AK7	AK7	brown
SERF1B	SERF1B	brown
CLVS1	CLVS1	brown
UBASH3B	UBASH3B	brown
TMEM178B	TMEM178B	brown
RELL2	RELL2	brown
SEC16B	SEC16B	brown
PRKCE	PRKCE	brown
XK	XK	brown
GPRIN1	GPRIN1	brown
POU6F2	POU6F2	brown
STS	STS	brown
OSBPL10	OSBPL10	brown
CITED2	CITED2	brown
PRKCB	PRKCB	brown
PCDH7	PCDH7	brown
HRK	HRK	brown
ACTRT3	ACTRT3	brown
CORO2A	CORO2A	brown
LRRTM1	LRRTM1	brown
SYBU	SYBU	brown
TUBB2A	TUBB2A	brown
PNMAL1	PNMAL1	brown
LPHN2	LPHN2	brown
ARL4D	ARL4D	brown
TBC1D9	TBC1D9	brown
CAMK1D	CAMK1D	brown
HLF	HLF	brown
STXBP1	STXBP1	brown
NBEA	NBEA	brown
ANO5	ANO5	brown
SEZ6L	SEZ6L	brown
FNDC5	FNDC5	brown
ZNF215	ZNF215	brown
LIN7A	LIN7A	brown
ESRRG	ESRRG	brown
WDR65	WDR65	brown
TACR2	TACR2	brown
MAGEE2	MAGEE2	brown
SORCS3	SORCS3	brown
MET	MET	brown
RGPD3	RGPD3	brown
TTC39C	TTC39C	brown
BMPER	BMPER	brown
SHISA9	SHISA9	brown
RTN1	RTN1	brown
PDE10A	PDE10A	brown
KCNF1	KCNF1	brown
MCF2	MCF2	brown
PABPC1L2B	PABPC1L2B	brown
DUSP2	DUSP2	brown
C1QTNF9B	C1QTNF9B	brown
GPR176	GPR176	brown
RCAN2	RCAN2	brown
MOAP1	MOAP1	brown
C8orf4	C8orf4	brown
VAT1L	VAT1L	brown
VWC2	VWC2	brown
EPB41L4B	EPB41L4B	brown
TCEAL6	TCEAL6	brown
PTPRN2	PTPRN2	brown
C16orf47	C16orf47	brown
ZNF697	ZNF697	brown
DYNC1I1	DYNC1I1	brown
NDRG4	NDRG4	brown
GPRASP1	GPRASP1	brown
EPDR1	EPDR1	brown
SLITRK3	SLITRK3	brown
STRIP2	STRIP2	brown
KCNK2	KCNK2	brown
TTC9	TTC9	brown
MLK4	MLK4	brown
KCNMA1	KCNMA1	brown
RIMS2	RIMS2	brown
