nodeName	altName	nodeAttr[nodesPresent, ]
KCTD16	KCTD16	blue
PAK7	PAK7	blue
REEP1	REEP1	blue
TDRD9	TDRD9	blue
CCT6B	CCT6B	blue
KITLG	KITLG	blue
AC019171.1	AC019171.1	blue
SCAI	SCAI	blue
LEKR1	LEKR1	blue
SPIN2A	SPIN2A	blue
SCN7A	SCN7A	blue
SMKR1	SMKR1	blue
ATP2B1	ATP2B1	blue
MKX	MKX	blue
PLK2	PLK2	blue
ULBP2	ULBP2	blue
TENM1	TENM1	blue
MLLT11	MLLT11	blue
SORCS1	SORCS1	blue
NETO1	NETO1	blue
DNAH8	DNAH8	blue
DPP4	DPP4	blue
CKAP2L	CKAP2L	blue
DNAL1	DNAL1	blue
ACRV1	ACRV1	blue
GNRHR	GNRHR	blue
CHSY3	CHSY3	blue
AK7	AK7	blue
SERF1B	SERF1B	blue
UBASH3B	UBASH3B	blue
FAM150B	FAM150B	blue
TMEM178B	TMEM178B	blue
EPHA7	EPHA7	blue
SYT16	SYT16	blue
BRIP1	BRIP1	blue
SCN3A	SCN3A	blue
SEC16B	SEC16B	blue
PRKCE	PRKCE	blue
LPPR5	LPPR5	blue
XK	XK	blue
SLC5A12	SLC5A12	blue
MAEL	MAEL	blue
RP11-347C12.3	RP11-347C12.3	blue
GRB14	GRB14	blue
POU6F2	POU6F2	blue
STS	STS	blue
OSBPL10	OSBPL10	blue
GRP	GRP	blue
CITED2	CITED2	blue
ARHGAP36	ARHGAP36	blue
PCDH7	PCDH7	blue
GRIK2	GRIK2	blue
CDH8	CDH8	blue
FNDC9	FNDC9	blue
AMIGO2	AMIGO2	blue
ACTRT3	ACTRT3	blue
BHLHE22	BHLHE22	blue
HPRT1	HPRT1	blue
CORO2A	CORO2A	blue
NXPH1	NXPH1	blue
DUSP6	DUSP6	blue
TCTEX1D1	TCTEX1D1	blue
TC2N	TC2N	blue
SYBU	SYBU	blue
C6orf195	C6orf195	blue
ACOT4	ACOT4	blue
GRIA1	GRIA1	blue
PNMAL1	PNMAL1	blue
AC006946.15	AC006946.15	blue
VSIG1	VSIG1	blue
LDB2	LDB2	blue
LPHN2	LPHN2	blue
GPR12	GPR12	blue
ARL4D	ARL4D	blue
TBC1D9	TBC1D9	blue
WDR16	WDR16	blue
GRIA2	GRIA2	blue
HLF	HLF	blue
AC019294.1	AC019294.1	blue
STXBP1	STXBP1	blue
JPH1	JPH1	blue
RNF175	RNF175	blue
CCDC3	CCDC3	blue
SLC10A5	SLC10A5	blue
SGTB	SGTB	blue
NBEA	NBEA	blue
ANO5	ANO5	blue
SEZ6L	SEZ6L	blue
ZNF215	ZNF215	blue
C1orf146	C1orf146	blue
LIN7A	LIN7A	blue
AMDHD1	AMDHD1	blue
ESRRG	ESRRG	blue
GOLGA8B	GOLGA8B	blue
DCDC1	DCDC1	blue
NETO2	NETO2	blue
FLRT3	FLRT3	blue
ANKRD31	ANKRD31	blue
C3orf52	C3orf52	blue
DPYS	DPYS	blue
QPCT	QPCT	blue
EPHA3	EPHA3	blue
CCDC169	CCDC169	blue
SORCS3	SORCS3	blue
MET	MET	blue
BMPER	BMPER	blue
RTN1	RTN1	blue
PDE10A	PDE10A	blue
PCDH20	PCDH20	blue
ZNF492	ZNF492	blue
MCF2	MCF2	blue
PABPC1L2B	PABPC1L2B	blue
CNTN3	CNTN3	blue
FAM65B	FAM65B	blue
RAD51AP1	RAD51AP1	blue
RCAN2	RCAN2	blue
