"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"blue","GO:0040013","negative regulation of locomotion","48/758","125/4119",0.384,2.08667018469657,5.85857838986613,7.81625310497146e-08,2.34895397658969e-06,1.75284394573731e-06,"ACVRL1/ADAMTS9/ALOX15B/ANGPT2/ARRDC3/ATP1B2/BMP4/BST2/CARD10/CCL2/CLDN5/CNN2/COL3A1/CYP1B1/DCN/DLL4/DUSP1/EMILIN1/EMILIN2/ENG/FBLN1/FGF2/GADD45A/GDF15/GJA1/HYAL2/IFITM1/IGFBP3/IL33/JAG1/KLF4/MEOX2/MMRN1/MMRN2/MYOCD/NR2F2/PODN/PTGER4/RRAS/SEMA3F/SERPINE1/SP100/STC1/TBXA2R/TGFBR3/THBS1/TIE1/TIMP1",48
"blue","GO:0140546","defense response to symbiont","97/758","323/4119",0.30030959752322,1.63189344617169,5.61727295952061,8.10963167737419e-08,2.41611095491424e-06,1.80295804079553e-06,"ADM/ANG/ANXA1/APOBEC3D/APOBEC3F/APOL1/AQP4/ARID5A/AXL/BCL3/BST2/C1R/C1RL/C1S/C7/CASP1/CASP4/CAV1/CCL2/CCL4/CD209/CFB/CFH/CFI/CH25H/CLEC4E/COLEC12/CXCL1/CXCL10/CXCL2/CXCL3/CXCL5/DDX60/DTX3L/EDN1/FGR/FOSL1/FOSL2/GBP1/GBP2/GBP3/GBP4/GBP5/GSDMD/HLA-B/HLA-E/IFI16/IFI35/IFITM1/IFITM2/IFITM3/IL33/IRAK3/IRF1/IRF7/KLRD1/KYNU/LAG3/LATS2/LCN10/LGALS3/LTF/LY96/LYN/MARCO/MICA/MNDA/MX2/MYD88/NEDD4/NFKBIA/NFKBIZ/NOD2/NQO1/OAS2/OAS3/PARP9/PIM1/PLA2G5/PLSCR1/RAB13/RAB20/REL/RNASE3/S100A14/S100A8/S100A9/SERPING1/SLPI/SP100/TLR4/TNFAIP3/TRIM21/TRIM22/TRIM38/TRIM5/VIM",97
"blue","GO:0061041","regulation of wound healing","30/758","63/4119",0.476190476190476,2.58763663776856,6.02998083481989,9.23192308519192e-08,2.72696804977977e-06,2.03492681589925e-06,"ANGPT1/ANGPT2/ANO6/ANXA1/ANXA2/C1QTNF1/CAV1/CD109/DDR2/EDN1/EMILIN1/EMILIN2/F3/FGF2/FOXC2/MMRN1/NOS3/PLAT/PLAU/PLAUR/RREB1/SERPINE1/SERPING1/SMOC2/TBXA2R/TFPI/THBD/THBS1/TNFAIP3/TNFRSF12A",30
"blue","GO:0050678","regulation of epithelial cell proliferation","52/758","141/4119",0.368794326241135,2.00404199180374,5.76066421483621,1.05379323348649e-07,3.08636391095703e-06,2.30311634437278e-06,"ACVRL1/ANG/B4GALT1/BMP4/BMP6/CAV1/CAV2/CCL2/CD109/CFLAR/COL4A3/DLL4/EGFR/ENG/ERBB2/EYA1/F3/FGF2/FLT1/FLT4/FZD7/GATA2/HES1/IGF2/IRF6/JAG1/KDR/LAMA5/LRG1/MMRN2/MYC/NOD2/NOTCH2/NR2F2/PGR/RREB1/RUNX3/SIX1/SIX4/SNAI2/SPARC/TBX1/TGFB2/TGFBR3/THBS1/TIE1/TNFAIP3/VEGFA/VEGFC/YAP1/ZFP36/ZFP36L1",52
"blue","GO:0043065","positive regulation of apoptotic process","59/758","168/4119",0.351190476190476,1.90838202035432,5.7083839103553,1.08637207053142e-07,3.13072550994588e-06,2.336219998589e-06,"AKR1C3/ANO6/ANXA1/B4GALT1/BCL2A1/BCL6/BMP4/BMPR1B/CASP4/CASP7/CAV1/CCL2/CD248/CFLAR/CYP1B1/DUSP1/ECSCR/EMILIN1/EMILIN2/F3/FAS/FOXL2/GADD45A/GADD45B/HYAL2/ID3/IGFBP3/IL20RA/IL6/INHBB/ITGA1/LATS2/LTBR/LYN/MMP2/MNDA/MSX1/MSX2/MYC/NFATC4/NOTCH2/PCSK9/PERP/S100A8/S100A9/SFRP4/SIK1/STK17B/TFAP2A/TGFB2/TGM2/THBS1/TLR4/TNFAIP8/TNFRSF10A/TNFRSF10B/TNFRSF10C/TNFRSF12A/TNFRSF1A",59
"blue","GO:0001570","vasculogenesis","22/758","39/4119",0.564102564102564,3.06535417089507,6.15375604953237,1.08705746873121e-07,3.13072550994588e-06,2.336219998589e-06,"ADM/CAV1/CD34/EMP2/ENG/EPHA2/FOXF1/JUNB/KDR/MYOCD/PDGFRB/RRAS/SOX17/SOX18/TEAD2/TGFBR2/TGFBR3/TIE1/TMEM100/VEGFA/YAP1/ZFP36L1",22
"blue","GO:0043069","negative regulation of programmed cell death","87/758","283/4119",0.307420494699647,1.67053432410006,5.55032546176837,1.28392320708246e-07,3.66713934188179e-06,2.73650444310746e-06,"ABCC9/ANG/ANGPT1/ANGPTL4/ANXA1/ARHGAP10/AXL/BAG3/BCL2A1/BCL3/BCL6/BMP4/BTG2/CAV1/CCL2/CDH5/CEBPB/CFLAR/CRLF1/DDR2/DUSP1/EDN1/EGFR/ERBB2/EYA1/EYA2/FAS/FGF2/FLNA/FLT4/FOXC1/FOXC2/FSTL1/GATA2/HGF/ICAM1/ID1/IER3/IL6/IRF7/ITGA5/ITPRIP/KANK2/KDR/KLF4/KRT18/LEF1/LGALS3/LTF/MECOM/MERTK/MSX1/MSX2/MUC1/MYC/MYOCD/NFATC4/NGF/NOD2/NOS3/NOTCH2/NQO1/NR2E1/PDE3A/PIM1/PLAC8/PLAUR/PRKCH/SERPINE1/SIX1/SIX4/SLC7A11/SMAD6/SNAI2/SOCS3/TBX1/TBX3/TFAP2A/THBS1/TIMP1/TNFAIP3/TNFAIP8/TNFRSF10D/TWIST1/VEGFA/YAP1/YBX3",87
"blue","GO:0002042","cell migration involved in sprouting angiogenesis","19/758","31/4119",0.612903225806452,3.33053876925696,6.18479420062505,1.3324273737591e-07,3.7616314761398e-06,2.80701666561358e-06,"ANXA1/CARD10/CDH5/DLL4/FGF2/FOXC2/GATA2/KDR/KLF4/MEOX2/MMRN1/MMRN2/NR2E1/RHOJ/SRPX2/TBXA2R/TGFBR3/THBS1/VEGFA",19
"blue","GO:0045087","innate immune response","90/758","296/4119",0.304054054054054,1.6522409612779,5.53089346973647,1.34512265182359e-07,3.7616314761398e-06,2.80701666561358e-06,"ANG/ANXA1/APOBEC3D/APOBEC3F/APOL1/AQP4/ARID5A/AXL/BST2/C1R/C1RL/C1S/C7/CASP1/CASP4/CAV1/CCL2/CD209/CFB/CFH/CFI/CH25H/CLEC4E/COLEC12/CXCL10/DDX60/DTX3L/EDN1/FGR/FOSL1/FOSL2/GBP1/GBP2/GBP3/GBP4/GBP5/GSDMD/HLA-B/HLA-E/IFI16/IFI35/IFITM1/IFITM2/IFITM3/IL33/IRAK3/IRF1/IRF7/KLRD1/KYNU/LAG3/LATS2/LCN10/LGALS3/LTF/LY96/LYN/MARCO/MICA/MNDA/MX2/MYD88/NEDD4/NFKBIA/NFKBIZ/NOD2/NQO1/OAS2/OAS3/PARP9/PIM1/PLA2G5/PLSCR1/RAB13/RAB20/REL/RNASE3/S100A14/S100A8/S100A9/SERPING1/SLPI/SP100/TLR4/TNFAIP3/TRIM21/TRIM22/TRIM38/TRIM5/VIM",90
"blue","GO:0014706","striated muscle tissue development","58/758","165/4119",0.351515151515152,1.91014631806189,5.6660235315801,1.34965944167053e-07,3.7616314761398e-06,2.80701666561358e-06,"ABCC9/ADAMTS9/BMP4/BTG2/CAV1/CAV2/CFLAR/COL14A1/DLL4/DSP/EDN1/EDNRA/ENG/EYA1/EYA2/FES/FGF2/FOS/FOXC1/FOXC2/FOXL2/FZD7/GJA1/GJA5/GJB6/HEYL/IGF2/JPH2/LEF1/MAFF/MEOX2/MSX1/MSX2/MYC/MYH11/MYOCD/NOTCH2/NR2F2/PDGFRB/PGM5/PIM1/PLN/S1PR1/SIK1/SIX1/SIX4/SVIL/TBX1/TBX18/TBX2/TBX3/TGFB2/TGFBR3/TWIST1/VAMP5/VEGFA/YAP1/YBX3",58
"blue","GO:0007219","Notch signaling pathway","30/758","64/4119",0.46875,2.54720481530343,5.92360217371255,1.43873407031488e-07,3.97781195760659e-06,2.96833555559702e-06,"ACVRL1/BCL6/DLL4/DTX3L/FOXC1/FOXC2/GATA2/HES1/HEYL/JAG1/KRT19/LFNG/MFNG/MMP14/NFKBIA/NOD2/NOS3/NOTCH2/NOTCH3/PERP/PLN/PTP4A3/S1PR3/SIX1/SNAI2/TBX2/TGFB2/TGFBR2/TMEM100/YAP1",30
"blue","GO:0010629","negative regulation of gene expression","87/758","284/4119",0.306338028169014,1.66465216098703,5.51206619876253,1.53422809185005e-07,4.208168480503e-06,3.1402329365352e-06,"ACVRL1/AJUBA/ANG/ANGPT1/ANXA1/APOBEC3F/ARID5A/AXL/BCL3/BCL6/BMP4/BST2/BTG2/BTN2A2/CARD16/CD34/CDK2/CDKN1A/CLDN5/DLL4/EDN1/EIF4EBP1/EMILIN1/ENG/EPHA2/FBLN1/FGF2/FN1/GATA2/GBP1/GPNMB/HELZ2/HES1/HEYL/HGF/HHEX/ID1/ID3/IFI16/IGF2BP2/IL1RL1/IL33/IL6/IL6R/INHBB/IRAK3/KDR/KLF2/KLF4/LAG3/LEF1/LRRC32/LTF/MERTK/MSX1/MYC/MYD88/NFKBIA/NOTCH2/OAS3/PARP9/PGR/PLAT/PLAU/PRKCH/PTGER4/REL/RNF152/SERPINE1/SLC2A10/SRGN/STC2/TGFB2/TGIF1/THBS1/TLR4/TNFAIP3/TRAF3IP2/TSKU/TWIST1/VEGFA/VIM/WTIP/YAP1/YBX3/ZFP36/ZFP36L1",87
"blue","GO:0051216","cartilage development","35/758","81/4119",0.432098765432099,2.34804065278999,5.81843060885354,1.65343224041983e-07,4.46426704913354e-06,3.33133962913535e-06,"ACVRL1/ARID5A/BGN/BMP4/BMP6/BMPR1B/CHI3L1/COL1A1/COL27A1/COL3A1/EDN1/EFEMP1/EVC/FGF2/FOSL2/HYAL1/HYAL2/LUM/MATN3/MGP/MSX1/MSX2/OGN/PBXIP1/RUNX3/SERPINH1/SLC26A2/SLC39A14/SNAI2/STC1/TGFB2/TGFBI/TGFBR2/TIMP1/TSKU",35
"blue","GO:0072006","nephron development","35/758","81/4119",0.432098765432099,2.34804065278999,5.81843060885354,1.65343224041983e-07,4.46426704913354e-06,3.33133962913535e-06,"ACTA2/ANGPT1/ANGPT2/BMP4/CD34/CFLAR/COL4A3/EDN1/EDNRA/ENPEP/EYA1/FGF2/FOXC1/FOXC2/GPR4/HES1/HEYL/HS3ST3B1/IL6R/JAG1/LAMA5/LAMB2/MYC/NID1/NOTCH2/NOTCH3/NPNT/PDGFRB/PLCE1/SIX1/SIX4/VEGFA/WNT6/WWTR1/YAP1",35
"blue","GO:0000122","negative regulation of transcription by RNA polymerase II","79/758","251/4119",0.314741035856574,1.71031441516257,5.51426678875346,1.72329739382963e-07,4.61683394812032e-06,3.4451885882355e-06,"AEBP1/AJUBA/ARID5A/BCL6/BCL6B/BMP4/BMP6/BTG2/CASP1/CASP7/CAV1/CDK2/CEBPB/DLL4/EDN1/ENG/ETV7/FBLN5/FOXC1/FOXC2/FOXF1/FOXL2/GADD45A/GATA2/GLI2/GLIS3/HES1/HEYL/HHEX/HIC1/ID1/ID3/ID4/IFI16/IGF2/IL33/IRF7/JPH2/KANK2/KLF2/KLF4/LEF1/MAFF/MDFI/MSX1/MSX2/MYC/MYOCD/NEDD4/NFATC4/NFKBIA/NKX6-1/NOTCH2/NOTCH3/NR2E1/NR2F2/PARP9/RREB1/RUNX3/SFRP4/SIK1/SIX1/SNAI2/SOX18/SP100/TBX15/TBX18/TBX2/TBX3/TFAP2A/TGIF1/TWIST1/VEGFA/WWTR1/YAP1/YBX3/ZBTB42/ZFP36/ZNF366",79
"blue","GO:0050792","regulation of viral process","22/758","40/4119",0.55,2.98872031662269,6.00164594073297,2.00214863682731e-07,5.3226351452886e-06,3.97187381394891e-06,"APOBEC3D/APOBEC3F/AXL/BST2/CD209/CH25H/IFI16/IFITM1/IFITM2/IFITM3/IL32/LTF/OAS2/OAS3/PLSCR1/SLPI/SP100/STOM/TRIM21/TRIM38/TRIM5/ZFP36",22
"blue","GO:0016525","negative regulation of angiogenesis","24/758","46/4119",0.521739130434783,2.83514970746817,5.94342418736285,2.10011664072262e-07,5.54046038957052e-06,4.13442006409837e-06,"ADAMTS1/ADAMTS9/ANGPT2/CLDN5/COL4A2/COL4A3/CXCL10/DCN/ECSCR/EMILIN1/EPHA2/FBLN5/FOXC1/GADD45A/GPR4/HHEX/KLF2/KLF4/NPR1/SERPINE1/SPARC/TGFB2/THBS1/TIE1",24
"blue","GO:0043068","positive regulation of programmed cell death","60/758","175/4119",0.342857142857143,1.86309837919337,5.540569283337,2.24261992270207e-07,5.87158670671088e-06,4.38151420304632e-06,"AKR1C3/ANO6/ANXA1/B4GALT1/BCL2A1/BCL6/BMP4/BMPR1B/CASP4/CASP7/CAV1/CCL2/CD248/CDKN1A/CFLAR/CYP1B1/DUSP1/ECSCR/EMILIN1/EMILIN2/F3/FAS/FOXL2/GADD45A/GADD45B/HYAL2/ID3/IGFBP3/IL20RA/IL6/INHBB/ITGA1/LATS2/LTBR/LYN/MMP2/MNDA/MSX1/MSX2/MYC/NFATC4/NOTCH2/PCSK9/PERP/S100A8/S100A9/SFRP4/SIK1/STK17B/TFAP2A/TGFB2/TGM2/THBS1/TLR4/TNFAIP8/TNFRSF10A/TNFRSF10B/TNFRSF10C/TNFRSF12A/TNFRSF1A",60
"blue","GO:2000351","regulation of endothelial cell apoptotic process","16/758","24/4119",0.666666666666667,3.62269129287599,6.11884370362427,2.51824118171238e-07,6.5436402436075e-06,4.88301614182455e-06,"AKR1C3/ANGPT1/ANGPTL4/ANO6/CCL2/CD248/CDH5/ECSCR/F3/GATA2/ICAM1/ID1/KDR/SERPINE1/THBS1/TNFAIP3",16
"blue","GO:0030856","regulation of epithelial cell differentiation","32/758","72/4119",0.444444444444444,2.41512752858399,5.75226311771585,2.5748837393914e-07,6.64089418159453e-06,4.95558928633851e-06,"ACVRL1/ALOX15B/APOLD1/BMP4/BMP6/CAV1/CD109/CDH5/CEBPB/CLDN5/F11R/FGF2/FOXC1/HES1/JAG1/LEF1/MAFF/MSX1/MSX2/NKX6-1/PRKCH/S1PR3/SERPINE1/SFRP4/TBX3/TMEM100/TNFRSF1A/VEGFA/WWTR1/YAP1/ZFP36/ZFP36L1",32
"blue","GO:0032496","response to lipopolysaccharide","48/758","130/4119",0.369230769230769,2.00641363913132,5.53681087843993,3.18419600264239e-07,8.15154176676452e-06,6.08286955670477e-06,"ARID5A/AXL/BMP6/CARD16/CASP1/CASP7/CCL2/CEBPB/CSF3/CXCL10/CXCL5/EDN1/FOS/FOSL2/GBP2/GBP3/GBP5/GJB6/IL6/IRAK3/LCN10/LOXL1/LTF/LY96/LYN/MYD88/NFKB2/NFKBIA/NFKBIZ/NOD2/NOS3/NQO1/PLSCR4/PTGIR/S100A14/S100A8/SELE/SERPINE1/SLPI/SMAD6/TBXA2R/THBD/TLR4/TNFAIP3/TRIM5/VCAM1/VIM/ZFP36",48
"blue","GO:1901343","negative regulation of vasculature development","24/758","47/4119",0.51063829787234,2.77482737326672,5.81091710725507,3.55575512999703e-07,8.96984651771514e-06,6.69350754398212e-06,"ADAMTS1/ADAMTS9/ANGPT2/CLDN5/COL4A2/COL4A3/CXCL10/DCN/ECSCR/EMILIN1/EPHA2/FBLN5/FOXC1/GADD45A/GPR4/HHEX/KLF2/KLF4/NPR1/SERPINE1/SPARC/TGFB2/THBS1/TIE1",24
"blue","GO:2000181","negative regulation of blood vessel morphogenesis","24/758","47/4119",0.51063829787234,2.77482737326672,5.81091710725507,3.55575512999703e-07,8.96984651771514e-06,6.69350754398212e-06,"ADAMTS1/ADAMTS9/ANGPT2/CLDN5/COL4A2/COL4A3/CXCL10/DCN/ECSCR/EMILIN1/EPHA2/FBLN5/FOXC1/GADD45A/GPR4/HHEX/KLF2/KLF4/NPR1/SERPINE1/SPARC/TGFB2/THBS1/TIE1",24
"blue","GO:0031347","regulation of defense response","84/758","277/4119",0.303249097472924,1.6478667974815,5.30139843269396,4.1934532552654e-07,1.05018655436212e-05,7.83673567917638e-06,"ADORA2B/ANXA1/APOBEC3F/BCL6/BCL6B/C2CD4B/CASP1/CASP4/CAV1/CDH5/CEBPB/CFH/CLEC4E/DDX60/DTX3L/EMILIN1/EMILIN2/FGL2/FGR/FOSL1/FOXF1/GBP1/GBP2/GBP3/GBP5/GNA14/GPR4/GSDMD/HGF/HLA-B/HLA-E/HYAL2/IER3/IFI16/IFI35/IL15/IL1R1/IL1RL1/IL33/IL6/IRAK3/IRF1/IRF7/KLF4/KLRD1/LAG3/LATS2/LPL/LTF/LY96/LYN/MAP3K8/METRNL/MICA/MICB/MMRN2/MNDA/MYD88/NFKBIA/NFKBIZ/NOD2/OAS3/OSMR/PARP9/PIM1/PLA2G5/PLSCR1/PTGER4/RAB13/S100A14/S100A8/S100A9/SELE/SERPINE1/SERPING1/SOCS3/TLR4/TNFAIP3/TNFRSF1A/TRAF3IP2/TRIM21/TRIM22/TRIM38/TRIM5",84
"blue","GO:0030097","hemopoiesis","94/758","321/4119",0.292834890965732,1.59127561462777,5.23851898196847,4.8928581382948e-07,1.21652645510409e-05,9.07800260418195e-06,"ANG/ANGPT1/ANXA1/ANXA2/AXL/BATF2/BCL3/BCL6/BMP4/BTN2A2/CD109/CD34/CEBPB/CEBPD/CFB/CFLAR/CLEC4E/CNN2/CSF3/DACT2/DIAPH3/DLL4/EPAS1/EPHA2/ERBB2/FES/FGL2/FLI1/FLNA/FOS/FOSL2/FOXC1/FZD7/GATA2/GLI2/HBB/HES1/HHEX/HLA-B/HYAL2/IFI16/IL15/IL15RA/IL18R1/IL1RL1/IL2RG/IL33/IL4R/IL6/IL6R/IRF1/IRF7/JAG1/JUNB/KDR/KLF2/KLF4/LAG3/LEF1/LEPR/LFNG/LTBR/LTF/LYN/MECOM/MERTK/MFNG/MMP14/MYC/MYD88/NFKBIA/NFKBIZ/NOTCH2/PBXIP1/PCK1/PIM1/PNP/PTGER4/RRAS/RUNX3/SNAI2/SOCS1/SOCS3/TGFB2/TGFBR2/TGFBR3/TLR4/TMEM176A/TNFRSF11B/TRAF3IP2/VCAM1/VEGFA/ZFP36/ZFP36L1",94
"blue","GO:0043066","negative regulation of apoptotic process","83/758","274/4119",0.302919708029197,1.64607688307686,5.25599361692869,5.21028630715027e-07,1.28619639125081e-05,9.59789582896103e-06,"ABCC9/ANG/ANGPT1/ANGPTL4/ANXA1/ARHGAP10/AXL/BAG3/BCL2A1/BCL3/BCL6/BMP4/BTG2/CAV1/CCL2/CDH5/CEBPB/CFLAR/CRLF1/DDR2/DUSP1/EDN1/EGFR/ERBB2/EYA1/EYA2/FAS/FGF2/FLNA/FLT4/FOXC1/FOXC2/FSTL1/GATA2/HGF/ICAM1/ID1/IER3/IL6/IRF7/ITGA5/ITPRIP/KDR/KLF4/KRT18/LEF1/LGALS3/LTF/MERTK/MSX1/MSX2/MUC1/MYC/MYOCD/NFATC4/NGF/NOD2/NOS3/NOTCH2/NR2E1/PDE3A/PIM1/PLAC8/PLAUR/PRKCH/SERPINE1/SIX1/SIX4/SMAD6/SNAI2/SOCS3/TBX1/TBX3/TFAP2A/THBS1/TIMP1/TNFAIP3/TNFAIP8/TNFRSF10D/TWIST1/VEGFA/YAP1/YBX3",83
"blue","GO:0045446","endothelial cell differentiation","25/758","51/4119",0.490196078431373,2.66374359770293,5.67707368197272,5.55074053919328e-07,1.36052193641503e-05,1.01525302881848e-05,"ACVRL1/APOLD1/BMP4/BMP6/CDH5/CLDN5/EDNRA/F11R/FSTL1/FZD2/ICAM1/ID1/JAG1/KDR/MYD88/NR2F2/S1PR1/S1PR3/SOX17/SOX18/STC1/TIE1/TMEM100/TNFRSF1A/VEGFA",25
"blue","GO:0006954","inflammatory response","97/758","335/4119",0.28955223880597,1.57343756153271,5.19967853032476,5.63213340705206e-07,1.37075021512478e-05,1.02288560765586e-05,"ADM/ADORA2B/ANO6/ANXA1/AOC3/APOL3/AXL/B4GALT1/BCL6/BCL6B/BMP6/BMPR1B/C2CD4B/CASP1/CASP4/CASP7/CCL2/CCL4/CCRL2/CD163/CDH5/CEBPB/CHI3L1/CXCL1/CXCL10/CXCL2/CXCL3/CXCL5/EPHA2/F11R/F3/FGR/FN1/FOS/FOSL1/FOSL2/FOXF1/GBP1/GBP2/GBP3/GBP5/GGT5/GNA14/GPR4/GSDMD/HBB/HGF/HLA-E/HYAL1/HYAL2/IER3/IFI16/IFI35/IL15/IL18R1/IL1R1/IL1RL1/IL33/IL4R/IL6/IL6R/KLF4/LATS2/LCN10/LPL/LY96/LYN/MAP3K8/METRNL/MYD88/NFATC4/NFKBIA/NFKBIZ/NOD2/NOTCH2/OSMR/PBXIP1/PLSCR1/PTGER4/PTGIR/REL/S100A8/S100A9/S1PR3/SELE/SERPINE1/SOCS3/TBXA2R/THBS1/TIMP1/TLR4/TNFAIP3/TNFRSF1A/TRAF3IP2/TRIM21/VCAM1/ZFP36",97
"blue","GO:0050818","regulation of coagulation","21/758","39/4119",0.538461538461538,2.92601989039984,5.73860731446908,6.15296244272316e-07,1.48703763650708e-05,1.10966197899682e-05,"ANGPT1/ANGPT2/ANO6/ANXA2/C1QTNF1/CAV1/EDN1/EMILIN1/EMILIN2/F3/NOS3/PLAT/PLAU/PLAUR/PROCR/SERPINE1/SERPING1/TBXA2R/TFPI/THBD/THBS1",21
"blue","GO:0042742","defense response to bacterium","43/758","114/4119",0.37719298245614,2.04968059991668,5.39699298876492,6.78023925995697e-07,1.61603495740768e-05,1.20592277218835e-05,"ADM/ANG/ANXA3/BCL3/CASP1/CASP4/CASP7/CEBPB/CLEC4E/COLEC12/EMILIN1/EMILIN2/EPHA2/FGR/GBP1/GBP2/GBP3/GBP4/GBP5/GSDMD/HLA-E/IL33/IL6/IL6R/LTF/MICA/MMRN2/MYD88/NFKBIZ/NOD2/NOTCH2/OAS2/OAS3/PIM1/PLAC8/RNASE3/S100A14/S100A8/S100A9/SERPINE1/SLPI/TLR4/TNFRSF1A",43
"blue","GO:0048562","embryonic organ morphogenesis","43/758","114/4119",0.37719298245614,2.04968059991668,5.39699298876492,6.78023925995697e-07,1.61603495740768e-05,1.20592277218835e-05,"ALX4/BMP4/EDN1/EDNRA/EFEMP1/ENG/EPHA2/EYA1/FOLR1/FOXC2/FOXF1/FOXL2/FZD2/GATA2/GJB6/HES1/HYAL1/ITGA8/LRIG1/MDFI/MMP14/MSX1/MYC/NOTCH2/RBPMS2/RDH10/SIX1/SIX3/SIX4/SOX17/SOX18/SPARC/TBX1/TBX15/TBX18/TBX2/TBX3/TEAD2/TFAP2A/TGFBR2/TWIST1/YAP1/ZIC1",43
"blue","GO:0016032","viral process","37/758","93/4119",0.397849462365591,2.16192867478083,5.38180027253276,9.07596386110181e-07,2.14839254136766e-05,1.60318035037487e-05,"ANPEP/APOBEC3D/APOBEC3F/AXL/BST2/CAV1/CAV2/CCL2/CD209/CH25H/EGFR/EPHA2/F11R/GBP2/GBP5/HYAL2/ICAM1/IFI16/IFITM1/IFITM2/IFITM3/IL32/IRF7/ITGA5/LTF/NEDD4/OAS2/OAS3/PARP9/PLSCR1/SLPI/SP100/STOM/TRIM21/TRIM38/TRIM5/ZFP36",37
"blue","GO:0060562","epithelial tube morphogenesis","49/758","138/4119",0.355072463768116,1.92947688424917,5.27382319081364,9.36896884523325e-07,2.20266369585892e-05,1.64367874477776e-05,"ACVRL1/ADM/BMP4/COL4A1/CXCL10/DLL4/EDN1/EDNRA/ENG/EPHA2/EYA1/FGF2/FOLR1/FOXC2/FOXF1/GLI2/HES1/HS3ST3B1/KDR/LAMA5/LEF1/MMP14/MMRN2/MSX2/MYC/NFATC4/NOTCH2/NPNT/PERP/PGR/RDH10/SIX1/SIX4/SLC39A12/SOX17/SOX18/ST14/TBX2/TBX3/TEAD2/TGFB2/TGFBR2/TGIF1/TIE1/TWIST1/VASP/VEGFA/WNT6/YAP1",49
"blue","GO:1902807","negative regulation of cell cycle G1/S phase transition","12/758","16/4119",0.75,4.07552770448549,5.85291738602633,1.22819309723688e-06,2.86799685408829e-05,2.14016578110268e-05,"BTN2A2/CCL2/CDK2/CDKN1A/FAM107A/GPNMB/KANK2/KLF4/MUC1/SLFN11/SUSD2/WEE1",12
"blue","GO:0038084","vascular endothelial growth factor signaling pathway","16/758","26/4119",0.615384615384615,3.34402273188553,5.69339267750966,1.25468587324422e-06,2.9101975690819e-05,2.17165693355587e-05,"ANGPT1/DCN/EMILIN1/FLT1/FLT4/FOXC1/ITGA5/KDR/NR2F2/PDGFRB/PGF/PTP4A3/SMOC2/TNXB/VEGFA/VEGFC",16
"blue","GO:0010810","regulation of cell-substrate adhesion","35/758","87/4119",0.402298850574713,2.18610681466655,5.3096596474859,1.31905019974711e-06,3.03909166021733e-05,2.26784069430204e-05,"ACER2/ACVRL1/ANGPT2/BCL6/CASS4/CCDC80/COL1A1/COL8A1/ECM2/EGFLAM/EMILIN1/EMP2/FAM107A/FBLN1/FBLN2/FLNA/FN1/FOXF1/FZD7/GBP1/ITGA5/JAG1/KDR/LEF1/MMP14/NID1/NPNT/PLAU/RHOD/RRAS/RREB1/S100A10/SERPINE1/THBS1/VEGFA",35
"blue","GO:0007249","canonical NF-kappaB signal transduction","41/758","109/4119",0.376146788990826,2.04399554598049,5.24545573171535,1.34916349921976e-06,3.08788679026721e-05,2.30425275224009e-05,"AJUBA/ANGPT1/APOL3/BCL3/BST2/CARD10/CARD16/CASP1/CASP7/CAV1/CFLAR/EDN1/EDNRA/FLNA/GJA1/IL1R1/IRAK3/KLF4/LTBR/LTF/MYD88/NEK6/NFKB2/NFKBIA/NOD2/REL/RHOC/ROR1/S100A4/SECTM1/TGFBR3/TLR4/TNFAIP3/TNFRSF10B/TNFRSF1A/TRAF3IP2/TRIM21/TRIM22/TRIM38/TRIM5/VEGFA",41
"blue","GO:0097191","extrinsic apoptotic signaling pathway","36/758","91/4119",0.395604395604396,2.14972889906927,5.266413200588,1.49990934731117e-06,3.41010144562818e-05,2.5446968024455e-05,"ACSL5/BAG3/BCL2A1/BMP4/BMPR1B/CAV1/CFLAR/EYA1/EYA2/FAS/HGF/HYAL2/ICAM1/IL33/IL6R/ITPRIP/KLF4/KRT18/LGALS3/LTBR/NFKBIZ/NGF/NOS3/SERPINE1/SNAI2/SP100/TGFB2/THBS1/TLR4/TNFAIP3/TNFRSF10A/TNFRSF10B/TNFRSF10C/TNFRSF12A/TNFRSF1A/YAP1",36
"blue","GO:0003197","endocardial cushion development","17/758","29/4119",0.586206896551724,3.18546992994268,5.60822847362131,1.5195475191746e-06,3.41010144562818e-05,2.5446968024455e-05,"ACVRL1/BMP4/ENG/FOXF1/HEYL/JAG1/MSX1/MSX2/NEDD4/NOS3/SNAI2/TBX2/TBX3/TGFB2/TGFBR2/TMEM100/TWIST1",17
"blue","GO:0048525","negative regulation of viral process","17/758","29/4119",0.586206896551724,3.18546992994268,5.60822847362131,1.5195475191746e-06,3.41010144562818e-05,2.5446968024455e-05,"APOBEC3D/APOBEC3F/BST2/CH25H/IFI16/IFITM1/IFITM2/IFITM3/IL32/LTF/OAS2/OAS3/PLSCR1/SLPI/SP100/TRIM21/ZFP36",17
